Cod_setor;Situacao_setor;V001;V002;V003
231310405000008;1;158;1;0
231310405000009;1;75;0;0
231310405000010;1;79;1;0
231310405000011;1;20;1;0
231310405000012;1;121;0;0
231310405000013;1;53;0;0
231310405000014;1;5;"X";"X"
231310405000015;1;101;"X";"X"
231310405000016;1;101;0;0
231310405000017;1;68;0;0
231310405000018;1;47;1;0
231310405000019;1;20;"X";"X"
231310405000020;1;120;0;0
231310405000021;1;138;1;0
231310405000022;1;38;0;0
231310405000023;1;1;"X";"X"
231310405000024;1;25;0;0
231310405000025;1;15;0;0
231310405000026;1;7;0;0
231310405000027;1;136;4;0
231310405000028;1;153;0;0
231310405000029;1;6;0;0
231310405000030;1;56;0;0
231310405000031;1;19;0;0
231310405000032;1;155;0;1
231310405000033;1;73;0;0
231310405000034;8;14;0;0
231310405000035;8;131;0;0
231310405000036;8;137;0;0
231310405000037;8;69;0;0
231310405000038;8;38;0;0
231310405000039;8;130;0;0
231310405000040;8;70;0;0
231310405000041;8;62;0;0
231310405000042;5;69;0;0
231310405000043;8;90;0;0
231310405000044;8;54;0;0
231310405000045;1;48;0;0
231310405000046;1;11;0;0
231310405000047;1;29;0;0
231310405000048;1;84;2;0
231310405000049;1;77;0;0
231310405000050;1;75;0;0
231310405000051;1;36;0;0
231310405000052;1;73;0;0
231310405000053;8;43;0;0
231310410000001;1;64;0;0
231310410000002;8;116;2;0
231310410000003;8;53;0;0
231310410000004;8;61;0;0
231310410000005;8;58;2;0
231310410000006;8;26;0;0
231310410000007;8;44;0;0
231310410000009;8;92;0;0
231310410000010;8;47;0;0
231310410000011;1;118;0;0
231310410000012;1;103;1;0
231310415000001;1;48;0;0
231310415000002;8;44;"X";"X"
231310415000003;8;59;1;0
231310415000004;8;44;0;0
231310415000005;8;38;0;0
231310415000006;8;59;0;0
231310415000007;8;44;0;0
231310415000008;5;2;"X";"X"
231320305000001;1;96;2;0
231320305000002;1;72;1;0
231320305000003;1;87;0;0
231320305000004;1;162;0;0
231320305000005;1;209;0;0
231320305000006;8;123;0;0
231320305000007;8;80;0;0
231320305000008;1;91;0;0
231320305000009;8;12;0;0
231320305000010;8;65;0;0
231320305000011;8;28;0;0
231320305000012;8;53;0;0
231320305000013;8;117;0;0
231320305000014;8;134;1;0
231320305000015;8;26;0;0
231320305000017;1;51;0;0
231320305000018;1;135;2;0
231320305000019;1;15;0;0
231320305000020;1;160;0;0
231320305000021;1;170;0;0
231320307000001;1;78;0;0
231320307000002;8;90;0;0
231320307000003;8;187;1;0
231320310000001;1;121;2;0
231320310000002;8;36;0;0
231320310000004;1;46;0;0
231320310000005;8;1;"X";"X"
231320310000006;8;11;"X";"X"
231320315000001;1;30;0;0
231320315000002;8;145;0;0
231320320000001;1;32;0;0
231320320000002;8;36;0;0
231320320000003;8;43;0;0
231320320000004;8;6;0;0
231320320000005;8;13;0;0
231320320000006;8;34;0;0
231320325000001;1;128;0;0
231320325000002;8;111;0;0
231320325000003;8;70;0;0
231320325000004;8;86;0;0
231320325000005;1;85;0;0
231320325000006;8;41;0;0
231320330000001;1;73;0;0
231320330000002;8;57;0;0
231320330000003;8;60;0;0
231320330000004;8;9;0;0
231320335000001;1;33;2;0
231320335000002;1;171;1;0
231320335000003;8;113;0;0
231320335000004;5;71;0;0
231320335000005;8;68;0;0
231320335000007;1;78;"X";"X"
231320335000008;1;2;"X";"X"
231320335000009;1;32;0;0
231320335000010;1;52;0;0
231320335000011;1;29;0;0
231320335000012;1;16;0;0
231320335000013;1;110;0;0
231320335000014;1;184;3;0
231320335000019;8;12;0;0
231320335000020;8;8;"X";"X"
231320335000021;8;36;0;0
231320335000022;8;109;0;0
231320335000023;8;94;0;0
231320335000024;8;23;0;0
231325205000001;1;50;0;0
231325205000002;1;137;0;0
231325205000003;8;146;0;0
231325205000004;8;61;0;0
231325205000005;8;67;0;0
231325205000006;8;48;0;0
231325205000007;5;42;0;0
231325205000008;8;95;0;0
231325205000009;8;82;0;0
231325205000010;5;34;0;0
231325205000011;8;36;0;0
231325205000012;8;211;1;0
231325205000013;8;21;0;0
231325205000014;1;101;0;0
231325205000015;1;180;0;0
231325205000016;8;18;0;0
231325205000017;8;33;0;0
231325205000018;8;11;0;0
231325205000019;8;117;1;0
231325205000020;8;28;0;0
231325205000021;8;32;0;0
231325205000022;5;34;0;0
231325205000023;5;51;0;0
231330205000001;1;82;0;0
231330205000002;1;93;0;0
231330205000003;1;134;0;0
231330205000004;1;159;1;0
231330205000005;1;87;0;0
231330205000006;1;43;0;0
231330205000007;1;90;0;0
231330205000008;1;38;0;0
231330205000009;1;260;0;0
231330205000010;1;250;0;0
231330205000011;1;115;0;0
231330205000012;1;294;0;0
231330205000013;1;78;0;0
231330205000014;1;77;0;0
231330205000015;1;73;2;0
231330205000016;1;56;1;0
231330205000017;1;138;0;0
231330205000018;1;102;0;0
231330205000019;1;186;0;0
231330205000020;1;232;0;0
231330205000021;1;342;0;0
231330205000022;1;179;0;0
231330205000023;1;41;0;0
231330205000024;1;144;0;0
231330205000025;1;181;1;0
231330205000026;1;83;0;0
231330205000027;1;72;0;0
231330205000028;1;142;1;0
231330205000029;1;298;2;0
231330205000030;8;72;1;0
231330205000031;8;77;0;0
231330205000032;8;141;0;0
231330205000033;8;128;1;0
231330205000034;8;50;0;0
231330205000035;1;36;0;0
231330205000036;1;67;0;0
231330205000037;1;109;1;0
231330205000038;1;227;0;0
231330205000039;1;45;0;0
231330205000040;1;80;0;0
231330205000041;1;66;0;1
231330205000042;1;90;0;0
231330205000043;1;98;1;0
231330205000044;1;50;1;0
231330205000045;1;87;1;0
231330205000046;1;8;0;0
231330205000047;8;103;0;0
231330210000001;1;1;"X";"X"
231330210000002;5;130;2;0
231330210000003;8;91;"X";"X"
231330210000004;8;102;0;0
231330210000005;5;100;0;0
231330215000001;1;90;0;0
231330215000002;8;107;0;0
231330215000003;8;144;0;0
231330215000004;8;95;0;0
231330215000005;8;58;0;0
231330220000001;1;92;0;0
231330220000002;5;55;0;0
231330220000003;8;105;0;0
231330220000004;8;164;1;0
231330220000005;8;209;1;0
231330220000006;8;119;0;0
231330225000001;1;49;0;0
231330225000002;8;111;1;0
231330225000003;8;93;0;0
231330225000004;8;185;2;0
231330225000005;8;164;2;0
231330225000006;5;130;0;0
231330225000007;8;93;0;0
231330225000009;8;41;0;0
231330230000001;1;119;0;0
231330230000002;8;159;1;0
231330230000003;8;103;0;0
231330230000004;8;161;0;0
231330230000005;8;159;0;0
231330230000006;8;133;0;0
231330233000001;1;104;0;0
231330233000002;1;152;1;0
231330233000003;8;68;0;0
231330233000004;5;56;0;0
231330233000005;8;115;0;0
231330233000006;1;63;0;0
231330235000001;1;24;0;0
231330235000002;8;67;0;0
231330235000003;8;26;0;0
231330235000004;8;123;0;0
231330235000005;8;74;1;0
231330235000006;8;137;0;0
231330235000007;8;127;0;0
231335105000001;1;162;1;0
231335105000002;1;141;1;0
231335105000003;1;343;1;0
231335105000004;1;216;1;0
231335105000005;8;123;0;0
231335105000006;8;155;0;1
231335105000007;8;185;1;0
231335105000008;5;33;0;0
231335105000009;8;125;0;0
231335105000010;8;245;0;0
231335105000011;8;115;1;0
231335105000012;8;6;"X";"X"
231335105000013;1;106;1;0
231335105000014;8;103;0;0
231335105000017;8;3;"X";"X"
231335105000018;8;6;0;0
231335110000001;1;255;0;0
231335110000002;8;115;0;0
231335110000003;8;141;0;0
231335110000004;8;97;0;0
231335110000005;8;164;0;2
231335110000006;5;160;0;0
231335110000007;5;118;0;0
231335110000008;5;27;0;0
231335110000009;8;53;2;0
231335110000010;8;78;0;0
231335110000011;1;60;0;0
231335110000012;8;75;0;0
231335110000013;8;42;0;0
231335110000016;8;12;"X";"X"
231335110000017;8;5;"X";"X"
231340105000001;1;93;0;0
231340105000002;1;132;0;0
231340105000003;1;139;0;1
231340105000004;1;208;3;0
231340105000005;1;112;2;0
231340105000006;1;116;0;0
231340105000007;1;70;0;1
231340105000008;1;135;0;0
231340105000009;1;84;1;0
231340105000010;1;113;2;0
231340105000011;1;21;1;0
231340105000012;1;66;1;0
231340105000013;1;322;3;0
231340105000014;1;67;0;0
231340105000015;1;336;9;1
231340105000016;1;287;10;0
231340105000017;1;106;0;0
231340105000018;1;312;1;0
231340105000019;1;83;0;0
231340105000020;1;253;1;1
231340105000021;1;190;5;0
231340105000022;1;243;0;0
231340105000023;1;125;2;0
231340105000024;1;362;6;0
231340105000025;1;197;10;0
231340105000026;1;227;3;1
231340105000027;1;145;0;0
231340105000028;1;273;1;0
231340105000029;1;245;2;0
231340105000030;1;146;6;0
231340105000031;1;139;1;0
231340105000032;1;240;3;0
231340105000033;1;100;1;0
231340105000034;8;130;2;5
231340105000035;8;160;2;3
231340105000036;8;141;0;0
231340105000037;8;131;2;0
231340105000038;8;146;5;0
231340105000039;8;60;3;0
231340105000040;8;86;0;0
231340105000041;8;325;3;0
231340105000042;8;11;0;0
231340105000043;8;40;0;0
231340105000044;8;115;0;0
231340105000045;8;150;0;0
231340105000046;8;125;0;0
231340105000047;8;157;5;0
231340105000048;8;90;3;0
231340105000049;8;78;1;0
231340105000050;8;137;0;0
231340105000051;8;167;1;0
231340105000052;8;179;0;1
231340105000053;8;137;0;0
231340105000054;8;168;1;1
231340105000055;1;113;0;0
231340105000056;1;132;1;0
231340105000057;1;220;2;0
231340105000058;1;146;1;0
231340105000059;1;117;0;0
231340105000060;1;121;0;0
231340105000061;1;48;0;0
231340105000062;1;100;1;0
231340105000063;1;35;0;0
231340105000064;1;103;1;0
231340105000065;1;211;0;0
231340105000066;1;168;2;1
231340105000067;1;184;2;0
231340105000068;1;180;2;0
231340105000069;1;122;0;0
231340105000070;1;51;0;0
231340105000071;1;124;2;0
231340105000072;1;113;4;0
231340105000073;1;80;2;0
231340105000074;1;326;0;3
231340105000075;1;79;1;0
231340105000076;8;180;1;2
231340105000077;8;126;0;0
231340105000078;8;128;2;0
231340110000001;1;135;6;0
231340110000002;8;54;2;0
231340110000003;8;119;1;0
231340110000004;1;161;4;0
231340110000005;8;131;0;0
231340115000001;1;182;2;0
231340115000002;8;123;0;0
231340115000003;8;139;1;0
231340115000004;8;198;1;0
231340115000005;8;146;0;0
231340115000006;8;53;1;0
231340115000007;8;90;2;0
231340120000001;1;80;0;0
231340120000002;8;360;0;0
231340120000003;5;76;0;0
231340120000004;8;91;1;0
231340120000005;8;2;"X";"X"
231340120000006;8;9;"X";"X"
231340120000007;8;108;2;0
231340125000001;1;59;0;0
231340125000002;8;52;1;3
231340125000003;5;24;1;1
231350005000001;1;32;4;0
231350005000002;1;101;0;0
231350005000003;1;46;1;0
231350005000004;1;36;1;0
231350005000005;1;108;0;0
231350005000006;5;101;2;0
231350005000007;5;96;2;0
231350005000008;8;35;1;0
231350005000009;8;91;1;0
231350005000010;8;109;0;0
231350005000011;8;47;0;0
231350005000012;8;100;0;0
231350005000013;8;76;2;0
231350005000015;1;16;0;0
231350005000016;1;163;3;1
231350005000017;1;127;2;0
231350005000018;1;220;0;0
231350005000019;1;28;0;0
231350005000020;1;41;1;0
231350005000021;1;15;0;0
231350005000022;1;81;0;0
231350005000023;1;315;0;5
231350005000024;1;93;0;0
231350005000025;1;66;0;0
231350005000026;1;3;0;0
231350005000027;1;33;0;0
231350005000028;1;122;0;0
231350005000029;1;65;0;0
231350005000030;1;115;3;0
231350005000031;1;32;3;0
231350005000032;1;49;1;1
231350005000033;1;99;1;1
231350005000034;1;3;0;0
231350005000035;8;85;0;0
231350005000036;8;83;1;0
231350005000037;8;76;1;1
231350006000001;1;94;1;0
231350006000002;8;30;0;0
231350006000003;8;193;9;0
231350006000004;8;191;7;0
231350006000005;8;194;5;1
231350006000006;8;112;3;1
231350006000007;8;130;1;0
231350006000008;8;83;1;0
231350006000009;8;116;0;0
231350007000001;1;163;1;0
231350007000002;1;182;6;1
231350007000003;8;121;3;0
231350007000004;5;138;4;0
231350007000005;8;335;11;0
231350007000006;8;171;2;0
231350007000007;8;115;1;0
231350007000008;5;29;0;0
231350007000009;8;135;2;0
231350007000010;8;90;3;0
231350007000011;8;114;4;0
231350007000012;8;103;5;0
231350007000013;8;203;1;0
231350007000014;8;124;3;0
231350007000015;8;181;0;0
231350007000016;8;100;7;0
231350007000017;8;124;1;0
231350007000018;8;53;1;0
231350008000001;1;177;0;0
231350008000002;1;88;0;0
231350008000003;8;296;7;0
231350008000004;5;38;0;0
231350008000005;8;88;0;0
231350008000006;8;11;1;0
231350008000007;5;107;4;0
231350009000001;1;60;0;0
231350009000002;8;115;1;0
231350009000003;8;68;1;0
231350009000004;5;35;0;0
231350009000005;5;57;2;0
231350009000006;8;137;0;0
231350009000007;5;67;0;0
231350009000008;8;100;3;0
231350009000009;8;94;16;0
231350009000010;8;139;4;0
231350009000011;8;4;0;0
231350009000012;8;93;3;0
231350009000013;1;145;8;0
231350009000014;8;105;0;0
231350009000015;8;134;2;0
231350010000001;1;142;1;0
231350010000002;1;261;0;0
231350010000003;1;68;0;0
231350010000004;8;49;1;0
231350010000005;8;192;10;4
231350010000006;8;98;1;0
231350010000007;8;11;0;0
231350010000008;8;128;1;0
231350010000009;8;181;4;0
231350010000010;8;42;4;0
231350010000011;1;81;0;0
231350010000012;1;151;0;0
231350010000013;8;84;2;0
231350010000014;8;54;0;0
231355905000001;1;172;3;0
231355905000002;1;50;0;0
231355905000003;1;123;1;0
231355905000004;1;107;0;0
231355905000005;8;224;1;0
231355905000006;8;116;0;0
231355905000007;8;167;0;0
231355905000008;8;103;0;0
231355905000009;8;133;2;0
231355905000010;8;146;2;0
231355905000011;1;92;1;0
231355905000012;1;82;4;1
231355905000013;8;121;0;0
231355905000014;8;124;1;0
231355905000015;8;61;0;0
231355910000001;1;103;2;0
231355910000002;8;125;0;0
231355910000003;8;56;0;0
231355910000004;8;97;0;0
231355910000005;8;77;2;0
231355915000001;1;129;0;0
231355915000002;8;91;0;0
231355925000001;1;39;0;0
231355925000002;8;130;1;0
231360905000001;1;170;0;0
231360905000002;1;89;0;0
231360905000003;2;244;1;0
231360905000004;1;231;0;0
231360905000005;1;111;1;0
231360905000006;1;161;0;0
231360905000007;1;110;1;0
231360905000008;1;152;1;0
231360905000009;1;128;0;0
231360905000010;1;142;0;0
231360905000011;1;183;2;0
231360905000012;8;3;"X";"X"
231360905000013;8;293;0;0
231360905000014;8;54;1;0
231360905000015;8;108;0;0
231360905000016;8;16;"X";"X"
231360905000017;8;69;0;0
231360905000018;8;206;0;0
231360905000019;8;139;0;0
231360905000020;8;98;1;0
231360905000021;8;242;0;0
231360905000022;8;173;0;0
231360905000023;8;98;0;0
231360905000024;8;66;1;0
231360905000025;1;125;1;0
231360905000026;1;203;0;0
231360905000027;1;204;0;0
231360905000028;1;137;0;1
231360905000029;8;35;0;0
231360905000030;8;27;0;0
231360905000031;8;86;0;0
231360910000001;1;80;0;0
231360910000002;1;35;0;0
231360910000003;5;51;0;0
231360910000004;8;117;0;0
231360910000005;8;60;0;0
231360910000006;5;65;0;0
231360910000007;8;165;1;0
231360910000008;1;181;0;0
231360910000009;8;3;0;0
231360915000001;1;244;0;0
231360915000002;8;165;0;0
231360915000003;8;107;0;0
231360915000004;8;74;1;0
231360915000005;8;131;0;0
231360915000006;8;185;0;0
231360915000007;8;156;0;0
231360925000001;1;102;0;0
231360925000002;8;165;0;0
231360925000003;8;110;1;0
231360925000004;8;31;0;0
231360925000005;8;97;0;0
231370805000001;1;141;0;0
231370805000002;1;105;0;0
231370805000003;1;109;0;0
231370805000004;8;54;0;1
231370805000005;8;72;0;0
231370805000006;8;90;0;0
231370805000007;8;86;0;0
231370805000008;1;143;1;0
231370815000001;1;202;0;0
231370815000002;8;118;0;0
231370815000003;8;52;0;0
231370815000004;8;59;0;0
231370815000005;8;137;0;0
231375705000001;1;171;0;0
231375705000002;1;114;0;0
231375705000003;1;164;2;0
231375705000004;1;105;0;0
231375705000005;1;278;2;1
231375705000006;1;175;2;0
231375705000007;1;108;0;0
231375705000008;8;229;1;0
231375705000009;8;214;0;1
231375705000010;8;159;0;0
231375705000011;8;2;"X";"X"
231375705000012;1;81;"X";"X"
231375705000013;1;110;0;0
231375705000014;1;199;3;0
231375705000015;8;68;0;0
231375720000001;1;235;3;0
231375720000002;8;135;0;0
231375720000003;8;58;0;0
231375730000001;1;300;1;0
231375730000002;1;98;4;0
231375730000003;1;147;2;0
231375730000004;8;113;1;0
231375730000005;8;111;0;0
231375730000006;8;101;0;0
231375730000007;8;175;0;1
231375730000008;8;71;1;0
231375730000009;8;45;0;0
231375730000010;8;62;0;0
231380705000001;1;153;0;0
231380705000002;1;149;0;0
231380705000003;1;142;5;0
231380705000004;1;111;1;0
231380705000005;1;363;3;0
231380705000006;1;158;0;1
231380705000007;1;136;2;0
231380705000008;1;187;4;0
231380705000009;8;89;3;1
231380705000010;8;78;0;0
231380705000011;8;94;0;0
231380705000012;8;170;5;0
231380705000013;8;52;2;0
231380705000014;8;138;2;0
231380705000015;8;133;2;0
231380705000016;1;115;0;0
231380705000017;1;65;0;0
231380705000018;1;133;0;2
231380705000019;1;204;1;0
231380705000020;1;54;0;0
231380705000021;1;194;3;0
231380705000022;1;66;0;1
231380705000023;1;120;1;0
231380705000024;1;173;2;0
231380709000001;1;65;1;0
231380709000002;8;48;0;0
231380709000003;8;25;0;0
231380711000001;1;104;0;0
231380711000002;8;17;"X";"X"
231380711000003;8;0;"X";"X"
231380713000001;1;31;1;0
231380713000002;8;31;3;0
231380713000003;8;34;0;0
231380715000001;1;86;1;0
231380715000002;8;163;0;0
231390605000001;1;113;1;0
231390605000002;1;113;0;0
231390605000003;1;10;0;0
231390605000004;1;29;0;0
231390605000005;8;97;1;0
231390605000006;8;104;0;0
231390605000007;8;156;1;0
231390605000008;8;59;0;0
231390605000009;1;149;1;0
231390605000010;1;9;0;0
231390605000011;1;27;0;0
231390605000012;1;72;0;0
231390605000013;1;14;0;0
231390605000014;1;19;0;0
231390605000015;1;141;0;0
231390605000016;1;28;0;0
231390605000017;1;39;0;0
231390605000018;1;4;0;0
231390605000019;1;13;0;0
231390605000021;1;0;0;0
231390610000001;1;150;0;0
231390610000002;1;67;1;0
231390610000003;8;109;0;0
231390610000004;8;129;0;0
231390610000005;1;163;4;0
231390610000006;1;102;3;0
231390610000007;1;27;0;0
231390610000010;8;57;0;0
231390610000011;8;10;1;0
231390615000001;1;115;0;0
231390615000002;8;41;0;0
231390615000003;8;125;1;0
231390615000004;8;131;0;1
231390615000005;8;81;0;0
231395505000001;1;140;1;0
231395505000002;1;148;1;0
231395505000003;1;129;0;0
231395505000004;1;116;0;0
231395505000005;1;123;0;2
231395505000006;1;153;0;0
231395505000007;1;233;0;0
231395505000008;1;93;0;0
231395505000009;1;150;0;0
231395505000010;1;130;8;0
231395505000011;8;164;0;0
231395505000012;8;153;0;0
231395505000013;8;167;0;0
231395505000014;1;70;1;0
231395505000015;1;104;0;0
231395505000016;1;135;1;0
231395505000017;1;274;3;0
231395505000018;1;98;0;0
231395505000019;1;69;0;0
231395505000020;1;178;0;0
231395505000021;1;208;8;0
231395515000001;1;89;1;0
231395515000002;8;97;0;0
231395515000003;5;58;0;0
231395515000004;1;61;0;0
231400305000001;1;28;0;0
231400305000002;1;20;0;0
231400305000003;1;48;0;0
231400305000004;1;99;1;0
231400305000005;1;50;1;0
231400305000006;1;6;0;0
231400305000007;1;129;0;0
231400305000008;1;82;0;0
231400305000009;1;135;0;0
231400305000010;1;71;0;0
231400305000011;1;225;2;0
231400305000012;1;32;"X";"X"
231400305000013;1;123;0;1
231400305000014;1;35;0;0
231400305000015;1;86;0;0
231400305000016;1;42;0;0
